domain,specification,repeat,fold,n_train,n_test,train_prompts,test_prompts,r2,rmse,mae
mental_health,H_only,13,3,528,132,176,44,0.04878277111037088,0.49768452983128614,0.40274688856410945
mental_health,H_only,13,4,528,132,176,44,0.05186118728269884,0.4814108247586933,0.4251674085702472
mental_health,H_only,14,0,528,132,176,44,0.02617704218628858,0.4652897219283262,0.4023540066516115
mental_health,H_only,14,1,528,132,176,44,0.04543966910021935,0.4852652058556644,0.4289022852786967
mental_health,H_only,14,2,528,132,176,44,0.024477918798180842,0.4678161754093917,0.4022316463933785
mental_health,H_only,14,3,528,132,176,44,0.0011477504529787685,0.49238146816577505,0.43414872321110076
mental_health,H_only,14,4,528,132,176,44,-0.004376232095665289,0.49987431075969735,0.4180616856796873
mental_health,H_only,15,0,528,132,176,44,-0.05660570572595147,0.4757603778865008,0.41092227594595543
mental_health,H_only,15,1,528,132,176,44,0.052198740085000805,0.4465440985115541,0.3948480728907434
mental_health,H_only,15,2,528,132,176,44,-0.040899009061516445,0.47951485432536517,0.4116003695977201
mental_health,H_only,15,3,528,132,176,44,0.04001748866114496,0.5485839769336751,0.46389437463589966
mental_health,H_only,15,4,528,132,176,44,0.051093478598464026,0.4606341967348387,0.4085986473820899
mental_health,H_only,16,0,528,132,176,44,-0.003093599420285642,0.47231843125075335,0.42124345757300663
mental_health,H_only,16,1,528,132,176,44,0.01684721544274448,0.5354615209073674,0.43744924382182965
mental_health,H_only,16,2,528,132,176,44,0.05576606324555966,0.4639399208871404,0.4073384686872909
mental_health,H_only,16,3,528,132,176,44,0.04697689370173053,0.45377389737243096,0.3959389057002964
mental_health,H_only,16,4,528,132,176,44,0.021902388136123774,0.47927288341507845,0.4232183631567306
mental_health,H_only,17,0,528,132,176,44,0.013028784742101007,0.5221868634806327,0.4433469326311851
mental_health,H_only,17,1,528,132,176,44,0.013535023766436893,0.44175092357866574,0.39299367169832033
mental_health,H_only,17,2,528,132,176,44,0.016848722510533487,0.4637612515856434,0.404235918642022
mental_health,H_only,17,3,528,132,176,44,0.04777877726563262,0.4833175637718959,0.4238178635495947
mental_health,H_only,17,4,528,132,176,44,0.010439396891929964,0.4988518192081199,0.4240206697856971
mental_health,H_only,18,0,528,132,176,44,-0.024125551388139765,0.5239624509910429,0.43611710970963574
mental_health,H_only,18,1,528,132,176,44,-0.007706617716507047,0.47124818256808493,0.4106037924899292
mental_health,H_only,18,2,528,132,176,44,0.07482650780285927,0.45080353834265446,0.3892619714593223
mental_health,H_only,18,3,528,132,176,44,0.020910756622839588,0.4825739220930339,0.42297766071161236
mental_health,H_only,18,4,528,132,176,44,-0.007030650203093236,0.48651901412720727,0.4305327077213854
mental_health,H_only,19,0,528,132,176,44,0.07712311931772708,0.43863124843544504,0.3801158175200542
mental_health,H_only,19,1,528,132,176,44,0.011526056276099927,0.4962237671114706,0.4162359288032628
mental_health,H_only,19,2,528,132,176,44,0.021962871589211397,0.48844604521938195,0.43487487428506444
mental_health,H_only,19,3,528,132,176,44,-0.006940110375001973,0.511566619277319,0.45245466701373005
mental_health,H_only,19,4,528,132,176,44,0.009929753204234948,0.4727938682498051,0.4047884589489446
mental_health,E_only,0,0,528,132,176,44,-0.006061182110939978,0.4818690820376855,0.4246202998363239
mental_health,E_only,0,1,528,132,176,44,-0.018230792746275926,0.4755715722871694,0.42469492213079735
mental_health,E_only,0,2,528,132,176,44,0.03405785384584714,0.48541872822683874,0.43162094082155444
mental_health,E_only,0,3,528,132,176,44,0.03461802444501927,0.49294232872934546,0.40960065823344166
mental_health,E_only,0,4,528,132,176,44,-0.07986256146295423,0.5025760925404679,0.44576387663288636
mental_health,E_only,1,0,528,132,176,44,0.01693154509544348,0.512084540370792,0.42899450764569974
mental_health,E_only,1,1,528,132,176,44,0.007870268175690032,0.4613543256721991,0.4170123149128368
mental_health,E_only,1,2,528,132,176,44,0.01636206272848173,0.5015343700166157,0.44084720172315084
mental_health,E_only,1,3,528,132,176,44,-0.016219746199902074,0.4768001070894343,0.42119411363857967
mental_health,E_only,1,4,528,132,176,44,0.023780879142457745,0.4736169464838399,0.4184227460694881
mental_health,E_only,2,0,528,132,176,44,0.04245301245747235,0.46867182270942237,0.4058561687266482
mental_health,E_only,2,1,528,132,176,44,-0.02003921237397699,0.46546748730843135,0.4110245438940465
mental_health,E_only,2,2,528,132,176,44,-0.024204413892317866,0.4823566358919173,0.42835355248884766
mental_health,E_only,2,3,528,132,176,44,0.019614428674574524,0.5267540438539088,0.4461259396563101
mental_health,E_only,2,4,528,132,176,44,0.034984709437858696,0.4843609154893895,0.43787668196369667
mental_health,E_only,3,0,528,132,176,44,-0.007698275385445763,0.4542999572819503,0.4011084774325055
mental_health,E_only,3,1,528,132,176,44,-0.0035833528158975003,0.4817250949458792,0.4260143431915557
mental_health,E_only,3,2,528,132,176,44,0.022808661970661115,0.5054843693547224,0.41794595582175786
mental_health,E_only,3,3,528,132,176,44,0.03080397810221447,0.506933495359212,0.4571893819876286
mental_health,E_only,3,4,528,132,176,44,-0.025391783483866615,0.4796419415394203,0.4265455769516488
mental_health,E_only,4,0,528,132,176,44,0.006589434789063486,0.48419839546344573,0.4271321678085771
mental_health,E_only,4,1,528,132,176,44,0.005600224461071668,0.4773760022768979,0.42672963759846316
mental_health,E_only,4,2,528,132,176,44,0.013047184191074646,0.48800028980940213,0.43313997272597715
mental_health,E_only,4,3,528,132,176,44,0.015261390619678572,0.508367356094771,0.4172654354848096
mental_health,E_only,4,4,528,132,176,44,-0.037549460996427975,0.4763360797244339,0.42702943795727205
mental_health,E_only,5,0,528,132,176,44,0.03232990601563235,0.4788338243689214,0.4284698470091156
mental_health,E_only,5,1,528,132,176,44,-0.031159033621467547,0.46450721243620746,0.3965472356798396
mental_health,E_only,5,2,528,132,176,44,0.0031876409711449893,0.5101730042534738,0.42681035091826164
mental_health,E_only,5,3,528,132,176,44,0.024643404896661614,0.4977008065619149,0.44857368044075874
mental_health,E_only,5,4,528,132,176,44,-0.005399436890417109,0.4782193541669341,0.4287943317434452
mental_health,E_only,6,0,528,132,176,44,-0.061694483244458365,0.4912369074679228,0.4478819709203029
mental_health,E_only,6,1,528,132,176,44,-0.019476910532854275,0.4745623005588133,0.4104344274434663
mental_health,E_only,6,2,528,132,176,44,-0.007126412620734213,0.49134880233884637,0.4342032438390423
mental_health,E_only,6,3,528,132,176,44,0.014638403593949412,0.47768235176137414,0.41698199481737414
mental_health,E_only,6,4,528,132,176,44,0.024499727710838193,0.5020916789468217,0.42445652142009693
mental_health,E_only,7,0,528,132,176,44,0.02417447434399478,0.45908257181577744,0.4008164730006832
mental_health,E_only,7,1,528,132,176,44,0.0009653943360398154,0.5285304030830899,0.46067550350293557
mental_health,E_only,7,2,528,132,176,44,-0.026874618264193018,0.4791751114812975,0.4194336518562119
mental_health,E_only,7,3,528,132,176,44,0.029021089458821425,0.5101859128425662,0.44811861980345663
mental_health,E_only,7,4,528,132,176,44,0.00854266795804104,0.4465523689066529,0.39808296918443625
mental_health,E_only,8,0,528,132,176,44,0.016341140893579187,0.4603234098444806,0.4041549234106238
mental_health,E_only,8,1,528,132,176,44,-0.012106737048061422,0.4743744360504149,0.422329177686934
mental_health,E_only,8,2,528,132,176,44,-0.012132200769470858,0.504626503052904,0.4393628631824229
mental_health,E_only,8,3,528,132,176,44,0.04106687255284014,0.5084681961886114,0.4223219001088019
mental_health,E_only,8,4,528,132,176,44,-0.08617821748373133,0.487084330709281,0.44524664689452087
mental_health,E_only,9,0,528,132,176,44,0.0033789942395220374,0.4982369723695058,0.4408322729815967
mental_health,E_only,9,1,528,132,176,44,0.005580884349602466,0.4711738027847061,0.40936418934488084
mental_health,E_only,9,2,528,132,176,44,0.024833016038882993,0.4777490404601522,0.43217718239879754
mental_health,E_only,9,3,528,132,176,44,0.02621865397294776,0.5167708941267009,0.4355216189218376
mental_health,E_only,9,4,528,132,176,44,0.02464469178279749,0.4579829827931535,0.4064322735717133
mental_health,E_only,10,0,528,132,176,44,-0.021111580017723952,0.49161145952325996,0.44470541112110573
mental_health,E_only,10,1,528,132,176,44,0.017202354864332525,0.4442933452216848,0.38775367001204486
mental_health,E_only,10,2,528,132,176,44,0.046335090634884835,0.46366131701520424,0.41088915108830226
mental_health,E_only,10,3,528,132,176,44,-0.0014093453939323375,0.4957548675033793,0.44842131811759506
mental_health,E_only,10,4,528,132,176,44,0.02020200285514706,0.5291336797913591,0.4378346327843429
mental_health,E_only,11,0,528,132,176,44,-0.004716291851761589,0.5268602348008682,0.44893228393894286
mental_health,E_only,11,1,528,132,176,44,-0.006668805756591789,0.4584743532025847,0.392940363117506
mental_health,E_only,11,2,528,132,176,44,0.005340137174318804,0.4817259596781585,0.4330825124932972
mental_health,E_only,11,3,528,132,176,44,0.019353081318861487,0.47103342872813586,0.42362523940341323
mental_health,E_only,11,4,528,132,176,44,0.03921920412669855,0.4881671468304382,0.4313205621690172
mental_health,E_only,12,0,528,132,176,44,-0.009449217009933175,0.49652900661089083,0.43899417685875414
mental_health,E_only,12,1,528,132,176,44,0.026965408288751602,0.5153756735940576,0.419510621562374
mental_health,E_only,12,2,528,132,176,44,-0.03555606154491109,0.4838273676056149,0.43853927367892653
mental_health,E_only,12,3,528,132,176,44,0.016694202560625704,0.4750977698846821,0.43081402775411964
mental_health,E_only,12,4,528,132,176,44,-0.013608367486357409,0.4637771856067861,0.40490057277608194
mental_health,E_only,13,0,528,132,176,44,0.025084630198835,0.4771998841265309,0.42756056165608886
mental_health,E_only,13,1,528,132,176,44,0.008150856741217849,0.4698672539086106,0.4226953269319612
mental_health,E_only,13,2,528,132,176,44,0.026922622002155228,0.4745330674258823,0.41981457311847387
mental_health,E_only,13,3,528,132,176,44,-0.017123465322326004,0.5146371391463958,0.4157820653329253
mental_health,E_only,13,4,528,132,176,44,0.018642026217419172,0.4897716205159875,0.44168457852797205
mental_health,E_only,14,0,528,132,176,44,0.016540253939248628,0.4675862687807981,0.4083693712287969
mental_health,E_only,14,1,528,132,176,44,0.02545427826706581,0.4903188293698006,0.4364532920979878
mental_health,E_only,14,2,528,132,176,44,-0.0227710979055864,0.4790114619206352,0.42230193265761484
mental_health,E_only,14,3,528,132,176,44,0.009910375174127295,0.49021695468176196,0.4418576211857016
mental_health,E_only,14,4,528,132,176,44,-0.013867433609375146,0.5022306249726574,0.420541126058317
mental_health,E_only,15,0,528,132,176,44,-0.0554023762825242,0.4754893876962581,0.41579300490893445
mental_health,E_only,15,1,528,132,176,44,0.026514586740482127,0.45255403090594043,0.40706378330208065
mental_health,E_only,15,2,528,132,176,44,-0.01775377045566051,0.4741536822972156,0.4177027974869717
mental_health,E_only,15,3,528,132,176,44,0.017529731031079687,0.5549721202829633,0.47000749639230255
mental_health,E_only,15,4,528,132,176,44,0.015309861974820982,0.4692391664454883,0.4188576686804511
mental_health,E_only,16,0,528,132,176,44,-0.0071445528065290365,0.47327118984858113,0.4141909412639212
mental_health,E_only,16,1,528,132,176,44,0.02868820646011294,0.532227231302561,0.4466121103767326
mental_health,E_only,16,2,528,132,176,44,0.01515482122301004,0.47381185525245967,0.4198433508522914
mental_health,E_only,16,3,528,132,176,44,-0.00922428893698024,0.4669621092966839,0.4169759958295516
mental_health,E_only,16,4,528,132,176,44,0.01545934643156055,0.4808488541817971,0.4297304153659585
mental_health,E_only,17,0,528,132,176,44,0.009882145062879433,0.5230186133392003,0.43646178186189616
mental_health,E_only,17,1,528,132,176,44,-0.005796363035816432,0.4460583374426606,0.40179783525140056
mental_health,E_only,17,2,528,132,176,44,0.0018607384084965428,0.4672828638299821,0.41691946881452624
mental_health,E_only,17,3,528,132,176,44,0.0051644209876217095,0.49401405360011175,0.4450156201107423
mental_health,E_only,17,4,528,132,176,44,0.03168013473870257,0.49346889498915447,0.42728805470374315
mental_health,E_only,18,0,528,132,176,44,0.02259073999955208,0.5118724891337979,0.4285096015752405
mental_health,E_only,18,1,528,132,176,44,-0.05093344945657652,0.48124944376205675,0.430038878204228
mental_health,E_only,18,2,528,132,176,44,0.012355834087996898,0.4657747881599098,0.41267776137193757
mental_health,E_only,18,3,528,132,176,44,-0.03267571655932788,0.49560387343133655,0.440911480831474
mental_health,E_only,18,4,528,132,176,44,0.020215760080594558,0.4798922078534584,0.42335607217650445
mental_health,E_only,19,0,528,132,176,44,-0.016615992083666153,0.46036908645140945,0.39979570871880715
mental_health,E_only,19,1,528,132,176,44,-0.004632913092571744,0.500263306852929,0.42591022475942797
mental_health,E_only,19,2,528,132,176,44,0.03086171991022235,0.4862188600344636,0.4352331343862962
mental_health,E_only,19,3,528,132,176,44,-0.014726397062910568,0.5135406859531405,0.46698511130107717
mental_health,E_only,19,4,528,132,176,44,0.02481349920525988,0.46922665108899897,0.40236975950535653
mental_health,D_only,0,0,528,132,176,44,0.00204785612866476,0.47992317628316333,0.4221121106706739
mental_health,D_only,0,1,528,132,176,44,0.009970770931223338,0.4689394626194434,0.4055926979269178
mental_health,D_only,0,2,528,132,176,44,0.006127737610553963,0.49238663399858423,0.4426316293431025
mental_health,D_only,0,3,528,132,176,44,0.0095174071656422,0.4993096311183957,0.40926129449951726
mental_health,D_only,0,4,528,132,176,44,0.07541814091554011,0.4650399541925433,0.4122061287427509
mental_health,D_only,1,0,528,132,176,44,0.032261824989164634,0.5080760475328857,0.41592768400651586
mental_health,D_only,1,1,528,132,176,44,0.027725813090932916,0.45671443948664153,0.40925590304521514
mental_health,D_only,1,2,528,132,176,44,0.07013379121246033,0.4876332356116145,0.4268976710836444
mental_health,D_only,1,3,528,132,176,44,-0.008639803938693236,0.47501856233175627,0.4127939463868929
mental_health,D_only,1,4,528,132,176,44,0.03354773504037345,0.4712417745031745,0.4211669783111168
mental_health,D_only,2,0,528,132,176,44,0.009137201928111183,0.4767553313185155,0.4112876941835917
mental_health,D_only,2,1,528,132,176,44,0.05458246867262573,0.4481183654423753,0.39471797449100615
mental_health,D_only,2,2,528,132,176,44,0.04051693097398179,0.466867447695586,0.41205002123312773
mental_health,D_only,2,3,528,132,176,44,0.030785293027279614,0.5237444340255011,0.4320590276602334
mental_health,D_only,2,4,528,132,176,44,0.05575686326559004,0.4791195723342447,0.4328710732268627
mental_health,D_only,3,0,528,132,176,44,-0.039548536497408415,0.4614236220946871,0.40095645092568905
mental_health,D_only,3,1,528,132,176,44,0.052677317098013154,0.46802765411372516,0.39903054489418754
mental_health,D_only,3,2,528,132,176,44,0.050119400824545246,0.4983706239354868,0.42166051689164036
mental_health,D_only,3,3,528,132,176,44,0.050008976864753696,0.5018858219608804,0.44704077838422385
mental_health,D_only,3,4,528,132,176,44,0.011314399451715418,0.4709787798634781,0.41673771274571253
mental_health,D_only,4,0,528,132,176,44,0.07245671429523604,0.46787091864238,0.41031496544994284
mental_health,D_only,4,1,528,132,176,44,0.0028542791727740324,0.4780346632683523,0.4144574504336235
mental_health,D_only,4,2,528,132,176,44,0.046211441737055714,0.47973117183470304,0.4214807495067803
mental_health,D_only,4,3,528,132,176,44,-0.012618978512856094,0.5155136909210709,0.4254055480182241
mental_health,D_only,4,4,528,132,176,44,0.03258858467040626,0.4599542936850823,0.4135475731227963
mental_health,D_only,5,0,528,132,176,44,0.019940984121252225,0.4818892913670581,0.43355110626250415
mental_health,D_only,5,1,528,132,176,44,0.03362319843442041,0.4496792875850129,0.380388959798542
mental_health,D_only,5,2,528,132,176,44,0.051279961815069774,0.4977139392686553,0.4140346141503135
mental_health,D_only,5,3,528,132,176,44,0.02510141390691678,0.49758393739751444,0.44613989177782243
mental_health,D_only,5,4,528,132,176,44,0.02690164956932295,0.47047461762205023,0.40941713298753296
mental_health,D_only,6,0,528,132,176,44,-0.036909523401457145,0.4854691531418614,0.42939602186871056
mental_health,D_only,6,1,528,132,176,44,-0.00039765951773329533,0.47010067104252273,0.40867045965299376
mental_health,D_only,6,2,528,132,176,44,0.043964270131856,0.4787237464548041,0.416933320024637
mental_health,D_only,6,3,528,132,176,44,0.053673450398492584,0.4681250620482077,0.412280667137448
mental_health,D_only,6,4,528,132,176,44,0.021213144016483443,0.502936772896909,0.4217897445261802
mental_health,D_only,7,0,528,132,176,44,0.0477535653040696,0.4535021981721807,0.3930070804589334
mental_health,D_only,7,1,528,132,176,44,0.03202987791657119,0.5202483179916972,0.4486287634628825
mental_health,D_only,7,2,528,132,176,44,0.008911919602570872,0.4707514532540917,0.40147814204419224
mental_health,D_only,7,3,528,132,176,44,0.052939871501909486,0.5038628521675542,0.4473005958597179
mental_health,D_only,7,4,528,132,176,44,0.009043291544615029,0.44643961424305056,0.3935677301062392
mental_health,D_only,8,0,528,132,176,44,0.01827767202502517,0.45987006680886006,0.39375112037368065
mental_health,D_only,8,1,528,132,176,44,-0.07530380936110026,0.4889604263452756,0.4077647009952946
mental_health,D_only,8,2,528,132,176,44,0.05129889509669683,0.4885580101423807,0.4371096694357238
mental_health,D_only,8,3,528,132,176,44,0.048558554276285415,0.5064780933291563,0.4291816670964134
mental_health,D_only,8,4,528,132,176,44,-0.013256361710728859,0.4704497951443449,0.4274590415761513
mental_health,D_only,9,0,528,132,176,44,0.06872953553364969,0.48162480728487433,0.41835846578788066
mental_health,D_only,9,1,528,132,176,44,0.0561341148474388,0.4590410754014119,0.39513928197260967
mental_health,D_only,9,2,528,132,176,44,0.030425127147848063,0.47637724111587315,0.4308773339165356
mental_health,D_only,9,3,528,132,176,44,0.046945150508275635,0.5112416966177634,0.43131221825956906
mental_health,D_only,9,4,528,132,176,44,-0.02099196069191156,0.46857495977087427,0.40915508347578317
mental_health,D_only,10,0,528,132,176,44,0.002251496664491648,0.48595487092854645,0.41778470862442557
mental_health,D_only,10,1,528,132,176,44,0.0371698378852241,0.4397568347651282,0.3829708954989677
mental_health,D_only,10,2,528,132,176,44,0.020237160312802982,0.46996275912362945,0.4158592692706702
mental_health,D_only,10,3,528,132,176,44,0.03066293882476523,0.48775145744805753,0.4367668644290941
mental_health,D_only,10,4,528,132,176,44,0.07643155859361994,0.513726151408599,0.43009889087325637
mental_health,D_only,11,0,528,132,176,44,0.0433817464232501,0.51409458635272,0.4414689552547406
mental_health,D_only,11,1,528,132,176,44,0.05859133021171703,0.4433644196967516,0.37393838129137574
mental_health,D_only,11,2,528,132,176,44,0.045901117533330926,0.47180164143396713,0.42129751404316323
mental_health,D_only,11,3,528,132,176,44,0.0009072683141260196,0.47544282237150787,0.4138739479873229
mental_health,D_only,11,4,528,132,176,44,0.029867774026945737,0.4905370977019353,0.4312924892230496
mental_health,D_only,12,0,528,132,176,44,0.015088585362126872,0.49045703929420464,0.4329118476867993
mental_health,D_only,12,1,528,132,176,44,0.04967227671667829,0.5093267369378036,0.41367559617178723
mental_health,D_only,12,2,528,132,176,44,0.062184056129950704,0.46042874468033196,0.41251150893728683
mental_health,D_only,12,3,528,132,176,44,0.01659170572485269,0.47512253062000337,0.42801880006603377
mental_health,D_only,12,4,528,132,176,44,-0.021158941761802108,0.465501365774086,0.39841987622995645
mental_health,D_only,13,0,528,132,176,44,0.057773001515759925,0.46913155218665636,0.41260158338491193
mental_health,D_only,13,1,528,132,176,44,0.04430754612326071,0.46122352036616115,0.4102628782864178
mental_health,D_only,13,2,528,132,176,44,-0.05060360581101109,0.49307415218336925,0.43594136001716866
mental_health,D_only,13,3,528,132,176,44,0.058907353608964264,0.49502881255293274,0.4059385208536068
mental_health,D_only,13,4,528,132,176,44,0.03617749233339129,0.4853761368974769,0.4228114506190108
mental_health,D_only,14,0,528,132,176,44,0.03450536203011845,0.4632958264666361,0.4074621075544041
mental_health,D_only,14,1,528,132,176,44,0.06699895982888582,0.4797539131761919,0.43225187065730264
mental_health,D_only,14,2,528,132,176,44,-0.005243236251767369,0.4748891659863697,0.4064863830403203
mental_health,D_only,14,3,528,132,176,44,0.01711661808978282,0.4884297054243967,0.42798663302357287
mental_health,D_only,14,4,528,132,176,44,0.007416748309466259,0.4969309841928359,0.4148723977231861
mental_health,D_only,15,0,528,132,176,44,-0.08588634579651733,0.48230746159155746,0.41854041828028166
mental_health,D_only,15,1,528,132,176,44,0.0767731871957189,0.44071711640145833,0.394921338956558
mental_health,D_only,15,2,528,132,176,44,6.370422384749386e-05,0.4699849315833831,0.40614298281954536
mental_health,D_only,15,3,528,132,176,44,0.04970806896845359,0.5458081028676449,0.46387289040245777
mental_health,D_only,15,4,528,132,176,44,0.04087246549955237,0.4631083802233139,0.40927254554062903
mental_health,D_only,16,0,528,132,176,44,0.07028172937904276,0.4547155923621625,0.4098796881695949
mental_health,D_only,16,1,528,132,176,44,0.04497148412426488,0.5277471905564317,0.4321239423356919
mental_health,D_only,16,2,528,132,176,44,0.017239381177552082,0.4733101457251456,0.41291857148331723
mental_health,D_only,16,3,528,132,176,44,0.0004811179564995216,0.46471136786540757,0.40714686652361937
mental_health,D_only,16,4,528,132,176,44,0.0397449438011821,0.4748812910339923,0.4210996653619602
mental_health,D_only,17,0,528,132,176,44,0.06659255017277488,0.5078194493350467,0.4267894663118082
mental_health,D_only,17,1,528,132,176,44,-0.03780316307470266,0.4531000664975943,0.3997822032919875
mental_health,D_only,17,2,528,132,176,44,0.05702678410018569,0.4541862310076411,0.4015723252510891
